id,name,brand,seoToken,variantDataIds,stockIndicator,url,size
978390820,Double Faced Gingham Long Sleeve Shirt in Blue/Sage,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-blue-sage,"['978353650', '978353740', '978353830', '978353920', '978354010']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-blue-sage,"['S', 'M', 'L', 'XL', 'XXL']"
978390730,Double Faced Gingham Long Sleeve Shirt in Midnight,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-midnight,"['978353200', '978353290', '978353380', '978353470', '978353560']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-blue-sage,"['S', 'M', 'L', 'XL', 'XXL']"
978390910,Double Faced Gingham Long Sleeve Shirt in Winter Yellow,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-winter-yellow,"['978354100', '978354190', '978354280', '978354370', '978354460']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-blue-sage,"['S', 'M', 'L', 'XL', 'XXL']"
978390550,Double Faced Gingham Long Sleeve Shirt in Burgundy,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-burgundy,"['978352300', '978352390', '978352480', '978352570', '978352660']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-blue-sage,"['S', 'M', 'L', 'XL', 'XXL']"
978390640,Double Faced Gingham Long Sleeve Shirt in Light Grey,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-light-grey,"['978352750', '978352840', '978352930', '978353020', '978353110']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-blue-sage,"['S', 'M', 'L', 'XL', 'XXL']"
978391360,Authentic Twill Long Sleeve Shirt in Indigo,Gazman,gazman-authentic-twill-long-sleeve-shirt-in-indigo,"['978356350', '978356440', '978356530', '978356620', '978356710']",InStock,https://www.myer.com.au/p/gazman-authentic-twill-long-sleeve-shirt-in-indigo,"['S', 'M', 'L', 'XL', 'XXL']"
970817230,Recycled Cotton Tattersall Long Sleeve Shirt in Blue,Ben Sherman,ben-sherman-recycled-cotton-tattersall-long-sleeve-shirt-in-blue,"['970845580', '970845670', '970845760', '970845850', '970845940']",InStock,https://www.myer.com.au/p/ben-sherman-recycled-cotton-tattersall-long-sleeve-shirt-in-blue,"['S', 'M', 'L', 'XL', 'XXL']"
960257440,Centaur Check Long Sleeve Sherpa Overshirt in Orange,Kenji,kenji-centaur-check-long-sleeve-sherpa-overshirt-in-orange,"['960238090', '960238180', '960238270', '960238360', '960238450']",InStock,https://www.myer.com.au/p/kenji-centaur-check-long-sleeve-sherpa-overshirt-in-orange,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
847237690,The Trinidad Linen Shirt In Black,Industrie,industrie-the-trinidad-linen-shirt-in-black,"['847222480', '847222570', '847222660', '847222750', '847222840']",InStock,https://www.myer.com.au/p/industrie-the-trinidad-linen-shirt-in-navy,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
847237780,The Trinidad Linen Shirt In Navy,Industrie,industrie-the-trinidad-linen-shirt-in-navy,"['847222930', '847223020', '847223110', '847223200', '847223290', '847223380']",InStock,https://www.myer.com.au/p/industrie-the-trinidad-linen-shirt-in-navy,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
918231130,The Trinidad Linen Shirt In Green,Industrie,industrie-the-trinidad-linen-shirt-in-gren,"['918213040', '918213130', '918213310']",LowStock,https://www.myer.com.au/p/industrie-the-trinidad-linen-shirt-in-navy,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
909632620,The Trinidad Linen Shirt In Mauve,Industrie,industrie-the-trinidad-linen-shirt-in-mauve,"['909615790', '909616150']",LowStock,https://www.myer.com.au/p/industrie-the-trinidad-linen-shirt-in-navy,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
960257530,Chiron Check Long Sleeve External Sherpa Overshirt in Grey,Kenji,kenji-chiron-check-long-sleeve-external-sherpa-overshirt-in-grey,"['960238630', '960238720', '960238810', '960238900', '960238990']",InStock,https://www.myer.com.au/p/kenji-chiron-check-long-sleeve-external-sherpa-overshirt-in-grey,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
956982970,Harper Long Sleeve Oxford Shirt in Blue,Reserve,reserve-harper-long-sleeve-oxford-shirt-in-blue,"['956765800', '956765980', '956766070', '956766160']",InStock,https://www.myer.com.au/p/reserve-harper-long-sleeve-oxford-shirt-in-blue,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
956982700,Harper Long Sleeve Oxford Shirt in Red,Reserve,reserve-harper-long-sleeve-oxford-shirt-in-red,"['956760850', '956760940', '956761030', '956761120', '956761210']",InStock,https://www.myer.com.au/p/reserve-harper-long-sleeve-oxford-shirt-in-blue,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
956982880,Harper Long Sleeve Oxford Shirt in Orange,Reserve,reserve-harper-long-sleve-oxford-shirt-in-orange,"['956761750', '956761930', '956762110']",InStock,https://www.myer.com.au/p/reserve-harper-long-sleeve-oxford-shirt-in-blue,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
956982790,Harper Long Sleeve Oxford Shirt in Green,Reserve,reserve-harper-long-sleve-oxford-shirt-in-gren,['956761570'],LowStock,https://www.myer.com.au/p/reserve-harper-long-sleeve-oxford-shirt-in-blue,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
978391090,Easy Care Stripe Long Sleeve Shirt in Navy,Gazman,gazman-easy-care-stripe-long-sleeve-shirt-in-navy,"['978355000', '978355090', '978355180', '978355270', '978355360']",InStock,https://www.myer.com.au/p/gazman-easy-care-stripe-long-sleeve-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL']"
978390820,Double Faced Gingham Long Sleeve Shirt in Blue/Sage,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-blue-sage,"['978353650', '978353740', '978353830', '978353920', '978354010']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-winter-yellow,"['S', 'M', 'L', 'XL', 'XXL']"
978390730,Double Faced Gingham Long Sleeve Shirt in Midnight,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-midnight,"['978353200', '978353290', '978353380', '978353470', '978353560']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-winter-yellow,"['S', 'M', 'L', 'XL', 'XXL']"
978390910,Double Faced Gingham Long Sleeve Shirt in Winter Yellow,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-winter-yellow,"['978354100', '978354190', '978354280', '978354370', '978354460']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-winter-yellow,"['S', 'M', 'L', 'XL', 'XXL']"
978390550,Double Faced Gingham Long Sleeve Shirt in Burgundy,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-burgundy,"['978352300', '978352390', '978352480', '978352570', '978352660']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-winter-yellow,"['S', 'M', 'L', 'XL', 'XXL']"
978390640,Double Faced Gingham Long Sleeve Shirt in Light Grey,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-light-grey,"['978352750', '978352840', '978352930', '978353020', '978353110']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-winter-yellow,"['S', 'M', 'L', 'XL', 'XXL']"
978390820,Double Faced Gingham Long Sleeve Shirt in Blue/Sage,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-blue-sage,"['978353650', '978353740', '978353830', '978353920', '978354010']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-burgundy,"['S', 'M', 'L', 'XL', 'XXL']"
978390730,Double Faced Gingham Long Sleeve Shirt in Midnight,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-midnight,"['978353200', '978353290', '978353380', '978353470', '978353560']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-burgundy,"['S', 'M', 'L', 'XL', 'XXL']"
978390910,Double Faced Gingham Long Sleeve Shirt in Winter Yellow,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-winter-yellow,"['978354100', '978354190', '978354280', '978354370', '978354460']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-burgundy,"['S', 'M', 'L', 'XL', 'XXL']"
978390550,Double Faced Gingham Long Sleeve Shirt in Burgundy,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-burgundy,"['978352300', '978352390', '978352480', '978352570', '978352660']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-burgundy,"['S', 'M', 'L', 'XL', 'XXL']"
978390640,Double Faced Gingham Long Sleeve Shirt in Light Grey,Gazman,gazman-double-faced-gingham-long-sleeve-shirt-in-light-grey,"['978352750', '978352840', '978352930', '978353020', '978353110']",InStock,https://www.myer.com.au/p/gazman-double-faced-gingham-long-sleeve-shirt-in-burgundy,"['S', 'M', 'L', 'XL', 'XXL']"
978389920,Easy Care Twill Stripe Long Sleeve Shirt Blue,Gazman,gazman-easy-care-twill-stripe-long-sleeve-shirt-blue,"['978349150', '978349240', '978349330', '978349420', '978349510']",InStock,https://www.myer.com.au/p/gazman-easy-care-twill-stripe-long-sleeve-shirt-blue,"['S', 'M', 'L', 'XL', 'XXL']"
960257800,Charon Check Long Sleeve Sherpa Overshirt in Beige,Kenji,kenji-charon-check-long-sleeve-sherpa-overshirt-in-beige,"['960240250', '960240340', '960240430', '960240520', '960240610']",InStock,https://www.myer.com.au/p/kenji-charon-check-long-sleeve-sherpa-overshirt-in-beige,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
956985400,Rundale Long Sleeve Check Shirt in Green,Reserve,reserve-rundale-long-sleeve-check-shirt-in-green,"['956754910', '956822050', '956822140', '956822230', '956822320', '956822410']",InStock,https://www.myer.com.au/p/reserve-rundale-long-sleeve-check-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
956985310,Rundale Long Sleeve Check Shirt in Navy,Reserve,reserve-rundale-long-sleeve-check-shirt-in-navy,"['956754820', '956821600', '956821690', '956821780', '956821870', '956821960']",InStock,https://www.myer.com.au/p/reserve-rundale-long-sleeve-check-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
928331650,Signature Organic Oxford Long Sleeve Shirt in Barely Black,Ben Sherman,ben-sherman-signature-organic-oxford-long-sleve-shirt-in-barely-black,"['928315000', '928315090', '928315180', '928315270', '928315360']",InStock,https://www.myer.com.au/p/ben-sherman-signature-organic-oxford-long-sleve-shirt-in-barely-black,"['S', 'M', 'L', 'XL', 'XXL']"
836269930,Signature Oxford Shirt Long Sleeve Shirt Dark Navy,Ben Sherman,ben-sherman-signature-oxford-shirt-long-sleve-shirt,"['836264170', '836264260', '836264350', '836264440', '836264530']",InStock,https://www.myer.com.au/p/ben-sherman-signature-organic-oxford-long-sleve-shirt-in-barely-black,"['S', 'M', 'L', 'XL', 'XXL']"
960256990,Capricorn Check Long Sleeve Overshirt in Grey,Kenji,kenji-capricorn-check-long-sleeve-overshirt-in-grey,"['960235390', '960235480', '960235570', '960235660', '960235750']",InStock,https://www.myer.com.au/p/kenji-capricorn-check-long-sleeve-overshirt-in-red,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
960256900,Capricorn Check Long Sleeve Overshirt in Red,Kenji,kenji-capricorn-check-long-sleeve-overshirt-in-red,"['960234760', '960234850', '960234940', '960235030', '960235120', '960235210']",InStock,https://www.myer.com.au/p/kenji-capricorn-check-long-sleeve-overshirt-in-red,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
960257080,Capricorn Check Long Sleeve Overshirt in Beige,Kenji,kenji-capricorn-check-long-sleeve-overshirt-in-beige,"['960235930', '960236020', '960236110', '960236200', '960236290']",InStock,https://www.myer.com.au/p/kenji-capricorn-check-long-sleeve-overshirt-in-red,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
960257170,Capricorn Check Long Sleeve Overshirt in Green,Kenji,kenji-capricorn-check-long-sleeve-overshirt-in-green,['960236470'],LowStock,https://www.myer.com.au/p/kenji-capricorn-check-long-sleeve-overshirt-in-red,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
960774040,Alec Linen Long Sleeve Shirt in Green,Maddox,maddox-alec-linen-long-sleeve-shirt-in-green,"['960697900', '960712750', '960712840', '960712930', '960713020', '960713110']",InStock,https://www.myer.com.au/p/maddox-alec-linen-long-sleeve-shirt-in-orange,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
960774130,Alec Linen Long Sleeve Shirt in Navy,Maddox,maddox-alec-linen-long-sleeve-shirt-in-navy,"['960697990', '960713200', '960713290', '960713380', '960713470', '960713560']",InStock,https://www.myer.com.au/p/maddox-alec-linen-long-sleeve-shirt-in-orange,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
960773950,Alec Linen Long Sleeve Shirt in Beige,Maddox,maddox-alec-linen-long-sleeve-shirt-in-beige,"['960697810', '960712300', '960712390', '960712480', '960712570', '960712660']",InStock,https://www.myer.com.au/p/maddox-alec-linen-long-sleeve-shirt-in-orange,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
960773860,Alec Linen Long Sleeve Shirt in Orange,Maddox,maddox-alec-linen-long-sleeve-shirt-in-orange,"['960697720', '960711850', '960711940', '960712030', '960712120', '960712210']",InStock,https://www.myer.com.au/p/maddox-alec-linen-long-sleeve-shirt-in-orange,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
978396490,Brushed Twill Ombre Check Long Sleeve Shirt in White,Gazman,gazman-brushed-twill-ombre-check-long-sleeve-shirt-in-white,"['978382000', '978382090', '978382180', '978382270', '978382360']",InStock,https://www.myer.com.au/p/gazman-brushed-twill-ombre-check-long-sleeve-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL']"
960775300,Ronnie Long Sleeve Sherpa Lined Check Overshirt in Red,Maddox,maddox-ronnie-long-sleeve-sherpa-lined-check-overshirt-in-red,"['960699160', '960719590', '960719680', '960719770', '960719860', '960719950']",InStock,https://www.myer.com.au/p/maddox-ronnie-long-sleeve-sherpa-lined-check-overshirt-in-red,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
987070870,Brushed Overshirt in Green,Tommy Hilfiger,tommy-hilfiger-brushed-overshirt-in-gren,"['987129460', '987129550', '987129640', '987129730', '987129820']",InStock,https://www.myer.com.au/p/tommy-hilfiger-brushed-overshirt-in-blue,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
987071050,Brushed Overshirt in White,Tommy Hilfiger,tommy-hilfiger-brushed-overshirt-in-white,"['987130540', '987130630', '987130720', '987130810', '987130900', '987130990']",InStock,https://www.myer.com.au/p/tommy-hilfiger-brushed-overshirt-in-blue,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
956984950,Vincent Long Sleeve Check Shirt in Navy,Reserve,reserve-vincent-long-sleeve-check-shirt-in-navy,"['956801080', '956801170', '956801260', '956801350', '956801440']",InStock,https://www.myer.com.au/p/reserve-vincent-long-sleeve-check-shirt-in-green,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
956985040,Vincent Long Sleeve Check Shirt in Green,Reserve,reserve-vincent-long-sleeve-check-shirt-in-green,"['956754550', '956801530', '956801620', '956801710', '956801800', '956801890']",InStock,https://www.myer.com.au/p/reserve-vincent-long-sleeve-check-shirt-in-green,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
956983330,Turner Long Sleeve Check Shirt in Orange,Reserve,reserve-turner-long-sleeve-check-shirt-in-orange,"['956767600', '956767690', '956767780', '956767870', '956767960']",InStock,https://www.myer.com.au/p/reserve-turner-long-sleeve-check-shirt-in-orange,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
956983240,Turner Long Sleeve Check Shirt in Red,Reserve,reserve-turner-long-sleeve-check-shirt-in-red,"['956767150', '956767240', '956767330', '956767420', '956767510']",InStock,https://www.myer.com.au/p/reserve-turner-long-sleeve-check-shirt-in-orange,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
956983060,Turner Long Sleeve Check Shirt in Blue,Reserve,reserve-turner-long-sleve-check-shirt-in-blue,"['956766520', '956766610']",LowStock,https://www.myer.com.au/p/reserve-turner-long-sleeve-check-shirt-in-orange,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
956983150,Turner Long Sleeve Check Shirt in Green,Reserve,reserve-turner-long-sleeve-check-shirt-in-green,"['956766970', '956767060']",InStock,https://www.myer.com.au/p/reserve-turner-long-sleeve-check-shirt-in-orange,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
956984320,Harris Long Sleeve Stripe Shirt in Navy,Reserve,reserve-harris-long-sleve-stripe-shirt-in-navy,"['956797390', '956797480', '956797570', '956797660', '956797750']",InStock,https://www.myer.com.au/p/reserve-harris-long-sleve-stripe-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
956984140,Harris Long Sleeve Stripe Shirt in Green,Reserve,reserve-harris-long-sleeve-stripe-shirt-in-green,"['956753560', '956771650', '956771740', '956771830', '956771920', '956772010']",InStock,https://www.myer.com.au/p/reserve-harris-long-sleve-stripe-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
956984230,Harris Long Sleeve Stripe Shirt in Blue,Reserve,reserve-harris-long-sleeve-stripe-shirt-in-blue,"['956753650', '956796940', '956797030', '956797120', '956797210', '956797300']",InStock,https://www.myer.com.au/p/reserve-harris-long-sleve-stripe-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
956984410,Harris Long Sleeve Stripe Shirt in Red,Reserve,reserve-harris-long-sleeve-stripe-shirt-in-red,"['956753830', '956797840', '956797930', '956798020', '956798110', '956798200']",InStock,https://www.myer.com.au/p/reserve-harris-long-sleve-stripe-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
978395590,Easy Care Twill Melange Check Long Sleeve Shirt in Navy,Gazman,gazman-easy-care-twill-melange-check-long-sleeve-shirt-in-navy,"['978377500', '978377590', '978377680', '978377770', '978377860']",InStock,https://www.myer.com.au/p/gazman-easy-care-twill-melange-check-long-sleeve-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL']"
962818930,Ozai Long Sleeve Cord Check Overshirt in Black,Maddox,maddox-ozai-long-sleeve-cord-check-overshirt-in-black,"['962818390', '962818480', '962818570', '962818660']",InStock,https://www.myer.com.au/p/maddox-ozai-long-sleeve-cord-check-overshirt-in-blue,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
962818840,Ozai Long Sleeve Cord Check Overshirt in Blue,Maddox,maddox-ozai-long-sleeve-cord-check-overshirt-in-blue,"['962817760', '962817850', '962817940', '962818030', '962818120', '962818210']",InStock,https://www.myer.com.au/p/maddox-ozai-long-sleeve-cord-check-overshirt-in-blue,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
992478790,The Broadcloth Slim Button Down in Blue,Gant,gant-the-broadcloth-slim-button-down-in-blue,"['993641950', '993642040', '993642130', '993642220', '993642310', '993642400']",InStock,https://www.myer.com.au/p/gant-the-broadcloth-slim-button-down-in-blue,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL', 'XXXXL']"
992478970,The Broadcloth Slim Button Down in White,Gant,gant-the-broadcloth-slim-button-down-in-white,"['993643300', '993643390', '993643480', '993643570', '993643660', '993643750']",InStock,https://www.myer.com.au/p/gant-the-broadcloth-slim-button-down-in-blue,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL', 'XXXXL']"
